Domain,Url,Product_id,1,2,3,4,5
tiki.vn,https://tiki.vn/ao-nu-co-tron-tay-lo-p4883665.html?src=category-page-914.931.8349&2hi=0,4883665,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-crop-top-nu-add1221tr-trang-p4899251.html?src=category-page-914.931.8349&2hi=0,4899251,0,0,0,0,0
tiki.vn,https://tiki.vn/bikini-mot-manh-goi-cam-p2p-bikini-bm06_l4-p2257603.html?src=category-page-914.931.8349&2hi=0,2257603,0,0,0,0,0
tiki.vn,https://tiki.vn/dam-suong-co-truyen-dinh-cuom-sang-trong-d365-p7071479.html?src=category-page-914.931.8349&2hi=1,7071479,0,1,2,0,4
tiki.vn,https://tiki.vn/ao-thun-nu-in-hinh-floral-bicycle-suvit011200060-vang-p3504247.html?src=category-page-914.931.8349&2hi=0,3504247,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-thun-nu-logo-pet-lovers-corgi-suvim100916035-xam-p3502061.html?src=category-page-914.931.8349&2hi=0,3502061,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-thun-nu-mirako-phong-cach-han-quoc-freesize-m05-p4342291.html?src=category-page-914.931.8349&2hi=0,4342291,0,0,0,0,0
tiki.vn,https://tiki.vn/chan-vay-nu-vds2442de1-mau-den-p4719279.html?src=category-page-914.931.8349&2hi=0,4719279,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-thun-nu-in-hinh-minimalist-complexity-suvit011200098-vang-p3510119.html?src=category-page-914.931.8349&2hi=0,3510119,0,0,1,0,0
tiki.vn,https://tiki.vn/ao-thun-nu-in-hinh-morning-coffee-suvit01120038-trang-p3537105.html?src=category-page-914.931.8349&2hi=0,3537105,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-kieu-nu-add1523dos-do-p4899221.html?src=category-page-914.931.8349&2hi=0,4899221,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-kieu-nu-add1571va-vang-p4797309.html?src=category-page-914.931.8349&2hi=0,4797309,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-crop-top-nu-adb1223cob3-xanh-coban-p4884485.html?src=category-page-914.931.8349&2hi=0,4884485,0,0,0,0,0
tiki.vn,https://tiki.vn/ao-crop-top-nu-adb1223hn3-hong-p4884535.html?src=category-page-914.931.8349&2hi=0,4884535,0,0,0,0,0
tiki.vn,https://tiki.vn/dam-nu-phoi-den-ddc0631xan-xanh-phoi-den-p4859953.html?src=category-page-914.931.8349&2hi=0,4859953,0,0,0,0,0
