Domain,Url,Product_id,Brand,Category,Model,Price,Seller,Tags,Info,Others
tiki.vn,https://tiki.vn/combo-dung-dich-rua-xe-bot-tuyet-sieu-bong-focar-car-wash-and-shine-5l-tang-5-khan-lau-p7818184.html?src=category-page-8594.24832.6045&2hi=0,7818184,Focar,"Phụ kiện, Phụ tùng ô tô",Combo Dung dịch rửa xe bọt tuyết siêu bóng FOCAR Car Wash and Shine 5L (Tặng 5 khăn lau),465.000 ₫,focarvietnam,," Dung dịch rửa xe bọt tuyết siêu bóng Đậm đặc với tỉ lệ 1:120 1 can 5L rửa được 500-600 lần Bảo vệ màu sơn, tạo hiệu ứng sáng bóng, chống bám bụi, bám nước Sản phẩm tiêu chuẩn ISO 9001:2015 HSD: 3 năm, sử dụng được với bình tạo bọt Tặng 5 khăn lau xe Dung dịch rửa xe ô tô Focar là sản phẩm lý tưởng để giữ cho vẻ ngoài của xe hơi được sạch đẹp mà không ảnh hưởng đến lớp sơn phủ. Dung dịch đậm đặc giúp việc pha chế sử dụng tiết kiệm hơn. Đây là là sản phẩm rửa xe chuyên dụng dành riêng cho ô tô. Tính năng và công dụng của Focar Car Wash & Shine – Loại bỏ nhanh chóng các vết bẩn trên bề mặt bên ngoài của xe hơi. – Bảo đảm an toàn cho các bề mặt tiếp xúc. – Phủ một lớp bóng cho bề mặt sơn ô tô. Đặc tính kỹ thuật Tên sản phẩm FOCAR Car Wash & Shine dung dịch rửa xe bọt tuyết Thương hiệu / SKU FOCAR / FC101010 Tiêu chuẩn chứng nhận ISO 9001:2015 /ROHS Công nghệ Công nghệ nhập khẩu từ Đức Dung tích 5L, 20L Quy cách Chất lỏng đóng can Độ PH 7~8 Dạng Dung dịch / Chất lỏng Màu sắc Hồng/ Can màu trắng Mùi hương Đặc trưng Trọng lượng 5200gram | 22000gram Kích thước 6*12*22 | 30*30*42 cm Hạn sử dụng 36 tháng Đặc tính – Là sản phẩm gốc nước, an toàn cho người sử dụng – Nguyên liệu nhập khẩu uy tín – Không chứa cặn kim loại – Có thể pha với nước theo tỷ lệ như hướng dẫn phía dưới Nhà máy sản xuất LAVITEC.,JSC – Khai Quang – Vĩnh Phúc Hướng dẫn sử dụng dung dịch rửa xe – Làm sạch đất cát bên ngoài bằng vòi nước áp suất cao – Hòa tan vào nước với tỉ lệ thể tích 1:100- 1:120 – Nếu dùng cho bình tạo bọt áp suất cao để áp suất 3-4 kg/cm2 – Thoa đều bọt lên bề mặt bên ngoài của xe hơi. – Dùng vòi nước sạch áp suất cao xịt sạch xà phòng. – Dùng khăn micro sạch, lau lại toàn bộ bề mặt. ",""""""
tiki.vn,https://tiki.vn/gat-mua-3m_honda-civic_eco-24-24-_-bo-2-cay-p6348525.html?src=category-page-8594.24832.6045&2hi=0,6348525,3M - USA,"Phụ kiện, Phụ tùng ô tô","Gạt mưa 3M_Honda Civic_Eco 24""-24""_(Bộ 2 cây)",300.000 ₫,PHỤ TÙNG Ô TÔ_BOSCH,," Gạt mưa 3M xuất xứ THÁI LAN​ làm từ chất liệu cao cấp, thiết kế thông minh, cho hiệu quả gạt nước kính ô tô tối ưu. Sản phẩm được làm bằng lõi thép chất lượng cao sơn tĩnh điện, thiết kế theo lý thuyết động lực học. Khi lắp ráp đúng có thể làm việc rất tốt ở tốc độ cao. Lưỡi làm bằng cao su tự nhiên có khả năng chống ăn mòn cao, có tác dụng làm sạch tốt một cách êm ái. Sản phẩm được thiết kế để sử dụng trong cả điều kiện nóng và lạnh. ",""""""
tiki.vn,https://tiki.vn/bat-phu-xe-hoi-7-cho-vai-phan-quang-chong-nong-am-cao-cap-hando-p4036585.html?src=category-page-8594.24832.6045&2hi=0,4036585,Hando,"Phụ kiện, Phụ tùng ô tô","Bạt phủ xe hơi 7 chỗ vải phản quang chống nóng, ẩm cao cấp Hando",559.000 ₫,Phúc Nguyên SHOP,," Thông tin sản phẩm Tên sản phẩm : Bạt phủ xe ô tô 7 chỗ chất liệu vải phản quang chống thấm cao cấp Công dụng :Giúp tăng tuổi thọ và bảo vệ xe khỏi han rỉ, hư hỏng do tác động của nắng, mưa, bụi, tia cực tím... Chất liệu: Nilon với thành phần nhựa Polime tổng hợp bền, đẹp Cách sử dụng: Trùm bạt lên xe và buộc dây cố định ở các góc Màu sắc: Màu bạc Xuất xứ: Hồng Kông -Trung Quốc Kích thước: 490 x 175 x 130 cm (dài x rộng x cao). Không phải lúc nào chiếc xe của bạn cũng được để cẩn thận trong hầm hay nhà để xe, những khi phải để chúng dưới trời mưa nắng thì thật xót ruột. Vậy thì hãy tậu ngay chiếc bạt phủ để bảo vệ chiếc xe của mình ngay hôm nay các bạn nhé! Bạt phủ phù hợp với xe ô tô loại 7 chỗ, giúp bảo vệ xe khỏi tia cực tím, giảm thiểu bạc sơn, tăng tuổi thọ nội thất và máy móc Sản phẩm nhỏ gọn, dễ dàng cất đi sau khi sử dụng ",""""""
tiki.vn,https://tiki.vn/nhot-xe-o-to-takumi-motor-oil-high-quality-hq-5w30-400g-p6669929.html?src=category-page-8594.24832.6045&2hi=0,6669929,TAKUMI MOTOR OIL,"Phụ kiện, Phụ tùng ô tô",Nhớt Xe Ô Tô TAKUMI MOTOR OIL High Quality - HQ 5w30 (400g),1.150.000 ₫,DẦU NHỚT TAKUMI,," Nhớt Xe Ô Tô TAKUMI MOTOR OIL High Quality - HQ 5w30 sản phẩm dầu nhớt động cơ tổng hợp hoàn toàn 100% được pha chế kết hợp giữa các hợp chất phụ gia cao cấp và hợp chất HIVI đặc chế đem lại hiệu suất hoạt động tuyệt vời thích hợp với tất cả các dòng xe được chế tạo trên toàn thế giới. Sản phẩm có độ nhớt đặc ổn định tuyệt vời cần thiết để bảo vệ động cơ và giảm thiểu sự xuống cấp nhanh chóng của động cơ với giá thành sản phẩm hợp lý. Với bộ Serie gồm 5 loại sản phẩm khác nhau đáp ứng được 100%các ứng dụng hoạt động nghiệm ngặt khác nhau của tất cả các dòng xe từ Châu Á, Mỹ và Châu Âu. Đặc biệt khả năng duy trì hoạt động ở mức cao của các dòng xe thương mại và gia đình, dòng sản phẩm này mang đến sự tiết kiệm đáng kể cho chi phí vận hành xe của bạn với chu kỳ thay nhớt đặt biệt kéo dài hơn mà hiệu quả bảo vệ động cơ vẫn duy trì ở mức cao nhất. Ứng dụng: Dầu nhớt động cơ xe oto gia đình và xe oto thương mại sử dụng nhiên liệu xăng (GASOLINE). Tính năng ngăn chặn và giảm thiểu việc tạo bùn trong động cơ và khả năng tạo màng nhớt phủ kín trên mọi chi tiết bên trong động cơ. Tính năng chống bào mòn và chống ăn mòn các chi tiết kim loại hiệu quả. Tương thích 100% với phần mềm nhận dạng sản phẩm mua săm trực tuyến Nhật Bản (PAYKE). ",""""""
tiki.vn,https://tiki.vn/tham-ni-chong-nong-tap-lo-cata-cho-xe-o-to-toyota-altis-2015-co-logo-den-p7839713.html?src=category-page-8594.24832.6045&2hi=0,7839713,OEM,"Phụ kiện, Phụ tùng ô tô",Thảm Nỉ Chống Nóng Táp Lô CATA Cho Xe Ô Tô Toyota Altis 2015 Có Logo (Đen),289.000 ₫,Tuấn Tú Store,," Thảm Nỉ Chống Nóng Táp Lô Xe Ô Tô Toyota Altis 2015 Có Logo (Đen) dùng cho dòng xe Toyota Altis 2015, được may từ chất liệu nỉ có độ mềm, xốp, đường chỉ may chắc chắn, giúp bảo vệ táp lô ô tô không bị bạc màu, nứt nẻ do nắng nóng. Làm giảm tiêu hao nhiên liệu do điều hòa cần làm mát cabin. Thảm nỉ có tác dụng triệt tiêu hiện tượng bóng ảnh, làm lóa tầm nhìn khi trời nắng hay khi đèn đối diện chiếu lên xe do đó giúp lái xe có tầm nhìn tốt, thỏa mái hơn. Bảo vệ mặt taplo khỏi vết trầy xước do cọ xát với đồ vật trên xe. Thảm nỉ chống nắng taplo được định hình chuẩn xác theo từng model xe, nâng cao tính thẩm mỹ, đảm bảo độ trùng khít với lỗ thông gió, lỗ cảm biến nguyên bản của xe. ",""""""
tiki.vn,https://tiki.vn/tham-ni-chong-nong-tap-lo-cata-cho-xe-o-to-toyota-camry-viet-nam-2010-co-logo-den-p7846326.html?src=category-page-8594.24832.6045&2hi=0,7846326,OEM,"Phụ kiện, Phụ tùng ô tô",Thảm Nỉ Chống Nóng Táp Lô CATA Cho Xe Ô Tô Toyota Camry Việt Nam 2010 Có Logo (Đen),289.000 ₫,Tuấn Tú Store,," Thảm Nỉ Chống Nóng Táp Lô Xe Ô Tô Toyota Camry Việt Nam 2010 Có Logo (Đen) dùng cho dòng xe Toyota Camry Việt Nam 2010, được may từ chất liệu nỉ có độ mềm, xốp, đường chỉ may chắc chắn, giúp bảo vệ táp lô ô tô không bị bạc màu, nứt nẻ do nắng nóng. Làm giảm tiêu hao nhiên liệu do điều hòa cần làm mát cabin. Thảm nỉ có tác dụng triệt tiêu hiện tượng bóng ảnh, làm lóa tầm nhìn khi trời nắng hay khi đèn đối diện chiếu lên xe do đó giúp lái xe có tầm nhìn tốt, thỏa mái hơn. Bảo vệ mặt taplo khỏi vết trầy xước do cọ xát với đồ vật trên xe. Thảm nỉ chống nắng taplo được định hình chuẩn xác theo từng model xe, nâng cao tính thẩm mỹ, đảm bảo độ trùng khít với lỗ thông gió, lỗ cảm biến nguyên bản của xe. ",""""""
tiki.vn,https://tiki.vn/tham-ni-chong-nong-tap-lo-xe-o-to-toyota-vios-2009-2013-co-logo-den-p7838571.html?src=category-page-8594.24832.6045&2hi=0,7838571,CATA,"Phụ kiện, Phụ tùng ô tô",Thảm Nỉ Chống Nóng Táp Lô Xe Ô Tô Toyota Vios 2009-2013 Có Logo (Đen),289.000 ₫,Tuấn Tú Store,," Thảm Nỉ Chống Nóng Táp Lô Xe Ô Tô Toyota Vios 2009-2013 Có Logo (Đen) dùng cho dòng xe Toyota Vios 2009-2013, được may từ chất liệu nỉ có độ mềm, xốp, đường chỉ may chắc chắn, giúp bảo vệ táp lô ô tô không bị bạc màu, nứt nẻ do nắng nóng. Làm giảm tiêu hao nhiên liệu do điều hòa cần làm mát cabin. Thảm nỉ có tác dụng triệt tiêu hiện tượng bóng ảnh, làm lóa tầm nhìn khi trời nắng hay khi đèn đối diện chiếu lên xe do đó giúp lái xe có tầm nhìn tốt, thỏa mái hơn. Bảo vệ mặt taplo khỏi vết trầy xước do cọ xát với đồ vật trên xe. Thảm nỉ chống nắng taplo được định hình chuẩn xác theo từng model xe, nâng cao tính thẩm mỹ, đảm bảo độ trùng khít với lỗ thông gió, lỗ cảm biến nguyên bản của xe. ",""""""
tiki.vn,https://tiki.vn/tham-ni-chong-nong-tap-lo-cata-cho-xe-o-to-toyota-camry-viet-nam-2016-co-logo-den-p8176558.html?src=category-page-8594.24832.6045&2hi=0,8176558,OEM,"Phụ kiện, Phụ tùng ô tô",Thảm Nỉ Chống Nóng Táp Lô CATA Cho Xe Ô Tô Toyota Camry Việt Nam 2016 Có Logo (Đen),289.000 ₫,Tuấn Tú Store,," Thảm Nỉ Chống Nóng Táp Lô Xe Ô Tô Toyota Camry Việt Nam 2016 Có Logo (Đen) dùng cho dòng xe Toyota Camry Việt Nam 2016, được may từ chất liệu nỉ có độ mềm, xốp, đường chỉ may chắc chắn, giúp bảo vệ táp lô ô tô không bị bạc màu, nứt nẻ do nắng nóng. Làm giảm tiêu hao nhiên liệu do điều hòa cần làm mát cabin. Thảm nỉ có tác dụng triệt tiêu hiện tượng bóng ảnh, làm lóa tầm nhìn khi trời nắng hay khi đèn đối diện chiếu lên xe do đó giúp lái xe có tầm nhìn tốt, thỏa mái hơn. Bảo vệ mặt taplo khỏi vết trầy xước do cọ xát với đồ vật trên xe. Thảm nỉ chống nắng taplo được định hình chuẩn xác theo từng model xe, nâng cao tính thẩm mỹ, đảm bảo độ trùng khít với lỗ thông gió, lỗ cảm biến nguyên bản của xe. ",""""""
tiki.vn,https://tiki.vn/lot-lung-da-kieu-cao-qf004-xam-p804353.html?src=category-page-8594.24832.6045&2hi=0,804353,Auto Quốc Tế,"Phụ kiện, Phụ tùng ô tô",Lót Lưng Da Kiểu Cao QF004 - Xám,418.000 ₫,Nội Thất Ô Tô Quốc Tế,," Lót Lưng Da Kiểu Cao QF004 - Xám được thiết kế với kiểu dáng đơn giản, tinh tế với màu xám thanh lịch, phù hợp với hầu hết các loại ô tô và phong cách nội thất bên trong xe. Sản phẩm được làm từ da cao cấp với đường may tỉ mỉ chắc chắn và bền đẹp. Bề mặt da của miếng lót chống trầy xước, dễ lau chùi và vệ sinh khi bị bẩn. Ruột của sản phẩm có độ bền cao, ít bị xẹp lún và biến dạng. Miếng lót được thiết kế khoa học theo hình dáng cơ thể, giúp nâng đỡ vùng lưng và cột sống, tạo cảm giác thoải mái khi ngồi trong thời gian dài. Bề mặt tấm lót có các lỗ thông khí để tạo cảm giác thoáng mát, không gây hầm và nóng khi ngồi. Đây là sản phẩm hỗ trợ đắc lực cho bạn trong những chuyến hành trình dài. ",""""""
tiki.vn,https://tiki.vn/bat-phu-o-to-4-cho-thuong-cind-cd-502-size-c-1-lop-pp-p1338359.html?src=category-page-8594.24832.6045&2hi=0,1338359,Cind,"Phụ kiện, Phụ tùng ô tô",Bạt Phủ Ô Tô 4 Chổ Thường Cind CD-502 Size C 1 Lớp PP,196.000 ₫,Nội Thất Ô Tô Quốc Tế,," Bạt Phủ Ô Tô 4 Chổ Thường Cind CD-502 Size C 1 Lớp PP giúp bảo vệ xe bạn tại nhà hoặc tại nơi làm việc. Bạt phủ có tính năng chống xước, che mưa, che nắng, chống bụi bám, ngăn chặn ảnh hưởng của môi trường xâm hại đến xe. Thiết kế nhỏ gọn, tiện dụng giúp bạn dễ dàng gấp và di chuyển. Sản phẩm có kiểu dáng đẹp mắt, phù hợp với tất cả các loại xe 4 chỗ loại thường đang lưu thông trên thị trường. Ngoài ra, bạt xe còn chống bẻ kiếng, mất đồ trong xe. Kích thước áo trùm 427-456 x 177-183 x 140-150 cm phù hợp cho các loại xe 4 chỗ thường như Altis, Vios, Mer A ,..vv.. 5 chỗ loại thường. Chất liệu PP vừa không thấm nước vừa không dính sơn phía trong là một giải pháp hoàn hảo để bảo vệ xe bạn. Đường chỉ viền được may tỉ mỉ, đẹp mắt. Đây chắc chắn sẽ là lựa chọn tuyệt vời góp phần bảo vệ ngôi nhà di động của bạn an toàn hơn, và luôn giữ được vẻ sáng bóng của sơn. ",""""""
